id,key,value,type 
52098920,reviewed,no,tiger
52138299,barrier,wall,regular
52142438,HFCS,Minor Arterial,regular
52142438,cycleway,lane,regular
52142438,highway,secondary,regular
52142438,lanes,2,regular
52142438,maxspeed,30 mph,regular
52142438,name,North Stelling Road,regular
52142438,sidewalk,both,regular
52142438,maxspeed,sign,source
52142438,cfcc,A41,tiger
52142438,county,"Santa Clara, CA",tiger
52142438,name_base,Stelling,tiger
52142438,name_direction_prefix,N,tiger
52142438,name_type,Rd,tiger
52208341,highway,residential,regular
52208341,lanes,2,regular
52208341,maxspeed,25 mph,regular
52208341,name,Wright Avenue,regular
52208341,sidewalk,both,regular
52208341,maxspeed,survey,source
52208341,surface,asphalt,regular
52208341,cfcc,A41,tiger
52208341,county,"Santa Clara, CA",tiger
52208341,name_base,Wright,tiger
52208341,name_type,Ave,tiger
52324991,bicycle,yes,regular
52324991,cycleway,lane,regular
52324991,highway,tertiary,regular
52324991,name,Johnson Avenue,regular
52324991,cfcc,A41,tiger
52324991,county,"Santa Clara, CA",tiger
52324991,name_base,Johnson,tiger
52324991,name_type,Ave,tiger
52324992,cycleway,lane,regular
52324992,highway,secondary,regular
52324992,name,Miller Avenue,regular
52324992,oneway,yes,regular
52324992,cfcc,A41,tiger
52324992,county,"Santa Clara, CA",tiger
52324992,name_base,Miller,tiger
52324992,name_type,Ave,tiger
52324993,cycleway,lane,regular
52324993,highway,secondary,regular
52324993,name,Miller Avenue,regular
52324993,oneway,yes,regular
52324993,cfcc,A41,tiger
52324993,county,"Santa Clara, CA",tiger
52324993,name_base,Miller,tiger
52324993,name_type,Ave,tiger
52324994,HFCS,Minor Arterial,regular
52324994,cycleway,lane,regular
52324994,highway,secondary,regular
52324994,lanes,3,regular
52324994,backward,1,lanes
52324994,forward,2,lanes
52324994,name,Miller Avenue,regular
52324994,cfcc,A41,tiger
52324994,county,"Santa Clara, CA",tiger
52324994,name_base,Miller,tiger
52324994,name_type,Ave,tiger
52324996,highway,residential,regular
52324996,name,Johnson Avenue,regular
52324996,sidewalk,both,regular
52324996,cfcc,A41,tiger
52324996,county,"Santa Clara, CA",tiger
52324996,name_base,Johnson,tiger
52324996,name_type,Ave,tiger
52324997,cycleway,shared_lane,regular
52324997,highway,residential,regular
52324997,name,Barnhart Avenue,regular
52324997,sidewalk,both,regular
52324997,cfcc,A41,tiger
52324997,county,"Santa Clara, CA",tiger
52324997,name_base,Barnhart,tiger
52324997,name_type,Ave,tiger
52324999,highway,residential,regular
52324999,name,Johansen Drive,regular
52324999,sidewalk,both,regular
52324999,cfcc,A41,tiger
52324999,county,"Santa Clara, CA",tiger
52325000,highway,tertiary_link,regular
52325000,oneway,yes,regular
52325001,bridge,yes,regular
52325001,highway,secondary,regular
52325001,layer,1,regular
52325001,name,Miller Avenue,regular
52325001,sidewalk,both,regular
52325001,cfcc,A41,tiger
52325001,county,"Santa Clara, CA",tiger
52325001,name_base,Miller,tiger
52325001,name_type,Ave,tiger
52325138,highway,residential,regular
52325138,name,Wunderlich Drive,regular
52325138,sidewalk,both,regular
52325138,cfcc,A41,tiger
52325138,county,"Santa Clara, CA",tiger
52325138,name_base,Wunderlich,tiger
52325138,name_type,Dr,tiger
52325139,highway,residential,regular
52325139,name,Johnson Avenue,regular
52325139,sidewalk,both,regular
52325139,cfcc,A41,tiger
52325139,county,"Santa Clara, CA",tiger
52325139,name_base,Johnson,tiger
52325139,name_type,Ave,tiger
52325353,highway,primary_link,regular
52325353,junction,connector,regular
52325353,oneway,yes,regular
52325353,sidewalk,right,regular
52325355,highway,unclassified,regular
52325648,cycleway,lane,regular
52325648,highway,primary,regular
52325648,lanes,3,regular
52325648,maxspeed,35 mph,regular
52325648,name,Stevens Creek Boulevard,regular
52325648,oneway,yes,regular
52325648,sidewalk,right,regular
52325648,maxspeed,sign,source
52325648,surface,asphalt,regular
52325648,cfcc,A41,tiger
52325648,county,"Santa Clara, CA",tiger
52325648,name_base,Stevens Creek,tiger
52325648,name_type,Blvd,tiger
52325649,HFCS,Collector,regular
52325649,cycleway,shared_lane,regular
52325649,highway,tertiary,regular
52325649,maxspeed,25 mph,regular
52325649,name,South Tantau Avenue,regular
52325649,sidewalk,both,regular
52325649,cfcc,A41,tiger
52325649,county,"Santa Clara, CA",tiger
52325649,name_base,Tantau,tiger
52325649,name_type,Ave,tiger
52325651,cycleway,lane,regular
52325651,highway,primary,regular
52325651,maxspeed,35 mph,regular
52325651,name,Stevens Creek Boulevard,regular
52325651,oneway,yes,regular
52325651,sidewalk,right,regular
52325651,maxspeed,survey,source
52325651,surface,asphalt,regular
52325652,cycleway,lane,regular
52325652,highway,primary,regular
52325652,maxspeed,35 mph,regular
52325652,name,Stevens Creek Boulevard,regular
52325652,oneway,yes,regular
52325652,sidewalk,right,regular
52325652,maxspeed,survey,source
52325652,surface,asphalt,regular
52326142,highway,unclassified,regular
52326142,lanes,2,regular
52326142,name,West Walbrook Drive,regular
52326142,surface,asphalt,regular
52326142,cfcc,A41,tiger
52326142,county,"Santa Clara, CA",tiger
52326142,name_base,Walbrook,tiger
52326142,name_direction_prefix,W,tiger
52326142,name_type,Dr,tiger
52326143,highway,residential,regular
52326143,name,Dartmoor Way,regular
52326143,cfcc,A41,tiger
52326143,county,"Santa Clara, CA",tiger
52326143,name_base,Dartmoor,tiger
52326143,name_type,Way,tiger
52326147,highway,residential,regular
52326147,name,Brookglen Drive,regular
52326147,county,"Santa Clara, CA",tiger
52326150,highway,residential,regular
52326150,name,Tilson Avenue,regular
52326150,sidewalk,both,regular
52326150,county,"Santa Clara, CA",tiger
52326150,name_base,Tilson,tiger
52326150,name_type,Ave,tiger
52326392,highway,residential,regular
52326392,name,Castle Glen Avenue,regular
52326392,cfcc,A41,tiger
52326392,county,"Santa Clara, CA",tiger
52326392,name_base,Castle Glen,tiger
52326392,name_type,Ave,tiger
52326833,HFCS,Minor Arterial,regular
52326833,abutters,residential,regular
52326833,cycleway,lane,regular
52326833,highway,tertiary,regular
52326833,lanes,2,regular
52326833,name,Rainbow Drive,regular
52326833,cfcc,A41,tiger
52326833,county,"Santa Clara, CA",tiger
52326833,name_base,Coronado:Rainbow,tiger
52326833,name_type,Dr,tiger
52380561,bicycle,yes,regular
52380561,cycleway,lane,regular
52380561,highway,residential,regular
52380561,name,Rodrigues Avenue,regular
52380561,sidewalk,both,regular
52380561,cfcc,A41,tiger
52380561,county,"Santa Clara, CA",tiger
52380561,name_base,Rodrigues,tiger
52380561,name_type,Ave,tiger
52380568,highway,service,regular
52380568,lanes,2,regular
52380568,name,Campus Drive,regular
52380568,name_1,De Anza College Parkway,regular
52380568,oneway,yes,regular
52380568,cfcc,A41,tiger
52380568,county,"Santa Clara, CA",tiger
52380568,name_base,Access,tiger
52380568,name_base_1,De Anza College,tiger
52380568,name_type,Rd,tiger
52380568,name_type_1,Pky,tiger
52380575,highway,residential,regular
52380575,name,Richwood Drive,regular
52380575,sidewalk,both,regular
52380575,cfcc,A41,tiger
52380575,county,"Santa Clara, CA",tiger
52380575,name_base,Richwood,tiger
52380575,name_type,Dr,tiger
52380580,highway,unclassified,regular
52380580,name,Farallone Drive,regular
52380580,sidewalk,both,regular
52380580,cfcc,A41,tiger
52380580,county,"Santa Clara, CA",tiger
52380580,name_base,Farallone,tiger
52380580,name_type,Dr,tiger
52380582,highway,residential,regular
52380582,name,Clay Street,regular
52380582,sidewalk,both,regular
52380582,cfcc,A41,tiger
52380582,county,"Santa Clara, CA",tiger
52380582,name_base,Clay,tiger
52380582,name_type,St,tiger
52380585,highway,service,regular
52380585,maxspeed,15 mph,regular
52380585,name,Town Center Lane,regular
52380585,oneway,yes,regular
52380585,cfcc,A41,tiger
52380585,county,"Santa Clara, CA",tiger
52380585,name_base,Town Center,tiger
52380585,name_type,Ln,tiger
52380589,highway,service,regular
52380589,maxspeed,15 mph,regular
52380589,name,Town Center Lane,regular
52380589,oneway,yes,regular
52380589,cfcc,A41,tiger
52380589,county,"Santa Clara, CA",tiger
52380589,name_base,Town Center,tiger
52380589,name_type,Ln,tiger
52380594,highway,service,regular
52380594,name,Town Center Lane,regular
52380594,cfcc,A41,tiger
52380594,county,"Santa Clara, CA",tiger
52380594,name_base,Town Center,tiger
52380594,name_type,Ln,tiger
52380596,highway,residential,regular
52380596,name,Vicksburg Drive,regular
52380596,oneway,yes,regular
52380596,sidewalk,right,regular
52380597,highway,residential,regular
52380597,name,Vicksburg Drive,regular
52380597,oneway,yes,regular
52380597,sidewalk,right,regular
52380597,cfcc,A41,tiger
52380597,county,"Santa Clara, CA",tiger
52380597,name_base,Vicksburg,tiger
52380597,name_type,Dr,tiger
52380600,highway,residential,regular
52380600,name,Vicksburg Drive,regular
52380600,oneway,yes,regular
52380600,sidewalk,right,regular
52380601,highway,residential,regular
52380601,name,Cold Harbor Avenue,regular
52380601,oneway,yes,regular
52380601,sidewalk,right,regular
52380603,highway,unclassified,regular
52380603,name,Cold Harbor Avenue,regular
52380603,sidewalk,both,regular
52380603,cfcc,A41,tiger
52380603,county,"Santa Clara, CA",tiger
52380603,name_base,Cold Harbor,tiger
52380603,name_type,Ave,tiger
52380605,highway,residential,regular
52380605,name,Vicksburg Drive,regular
52380605,sidewalk,both,regular
52380605,cfcc,A41,tiger
52380605,county,"Santa Clara, CA",tiger
52380605,name_base,Vicksburg,tiger
52380605,name_type,Dr,tiger
52380606,highway,residential,regular
52380606,name,Cold Harbor Avenue,regular
52380606,oneway,yes,regular
52380606,sidewalk,right,regular
52380606,cfcc,A41,tiger
52380606,county,"Santa Clara, CA",tiger
52380606,name_base,Cold Harbor,tiger
52380606,name_type,Ave,tiger
52380607,highway,residential,regular
52380607,name,Vicksburg Drive,regular
52380607,oneway,yes,regular
52380607,sidewalk,right,regular
52380607,cfcc,A41,tiger
52380607,county,"Santa Clara, CA",tiger
52380607,name_base,Vicksburg,tiger
52380607,name_type,Dr,tiger
52382896,highway,residential,regular
52382896,lanes,2,regular
52382896,name,North Portal Avenue,regular
52382896,sidewalk,both,regular
52382896,surface,asphalt,regular
52382896,cfcc,A41,tiger
52382896,county,"Santa Clara, CA",tiger
52382896,name_base,Portal,tiger
52382896,name_direction_prefix,N,tiger
52382896,name_type,Ave,tiger
52382901,bicycle,yes,regular
52382901,cycleway,shared_lane,regular
52382901,highway,residential,regular
52382901,lanes,2,regular
52382901,name,Merritt Drive,regular
52382901,sidewalk,both,regular
52382901,surface,asphalt,regular
52382901,cfcc,A41,tiger
52382901,county,"Santa Clara, CA",tiger
52382901,name_base,Merritt,tiger
52382901,name_type,Dr,tiger
52382904,highway,residential,regular
52382904,name,Vista Drive,regular
52382904,sidewalk,both,regular
52382904,cfcc,A41,tiger
52382904,county,"Santa Clara, CA",tiger
52382904,name_base,Vista,tiger
52382904,name_type,Dr,tiger
52382907,highway,primary_link,regular
52382907,oneway,yes,regular
52382907,sidewalk,right,regular
52382907,cfcc,A41,tiger
52382907,county,"Santa Clara, CA",tiger
52382907,name_base,Vista,tiger
52382907,name_type,Dr,tiger
52382909,cycleway,shared_lane,regular
52382909,highway,residential,regular
52382909,lanes,2,regular
52382909,name,Lazaneo Drive,regular
52382909,sidewalk,both,regular
52382909,surface,asphalt,regular
52382909,cfcc,A41,tiger
52382909,county,"Santa Clara, CA",tiger
52382909,name_base,Lazaneo,tiger
52382909,name_type,Dr,tiger
52382913,bicycle,designated,regular
52382913,highway,cycleway,regular
52382913,name,Lazaneo Drive,regular
52382913,oneway,yes,regular
52382913,cfcc,A41,tiger
52382913,county,"Santa Clara, CA",tiger
52382913,name_base,Lazaneo,tiger
52382913,name_type,Dr,tiger
52382914,highway,cycleway,regular
52382914,name,Lazaneo Drive,regular
52382914,oneway,yes,regular
52382914,cfcc,A41,tiger
52382914,county,"Santa Clara, CA",tiger
52382914,name_base,Lazaneo,tiger
52382914,name_type,Dr,tiger
52382914,separated,no,tiger
52382914,source,tiger_import_dch_v0.6_20070809,tiger
52382914,tlid,122984168:122939055:122939057,tiger
52382914,upload_uuid,bulk_upload.pl-9f300d22-5de3-4867-bd5e-8c2a200c22ad,tiger
52382916,cycleway,shared_lane,regular
52382916,highway,residential,regular
52382916,lanes,2,regular
52382916,name,Lazaneo Drive,regular
52382916,sidewalk,both,regular
52382916,surface,asphalt,regular
52382916,cfcc,A41,tiger
52382916,county,"Santa Clara, CA",tiger
52382916,name_base,Lazaneo,tiger
52382916,name_type,Dr,tiger
52382919,bicycle,yes,regular
52382919,cycleway,shared_lane,regular
52382919,highway,residential,regular
52382919,lanes,2,regular
52382919,name,Merritt Drive,regular
52382919,sidewalk,right,regular
52382919,surface,asphalt,regular
52382919,cfcc,A41,tiger
52382919,county,"Santa Clara, CA",tiger
52382919,name_base,Merritt,tiger
52382919,name_type,Dr,tiger
52382925,access,no,regular
52382925,highway,track,regular
52382925,surface,cobblestone,regular
52382930,highway,cycleway,regular
52382930,surface,paved,regular
52418402,highway,service,regular
52418404,leisure,park,regular
52418404,name,Rancho Rinconada Recreation Center,regular
52418404,url,http://www.ranchoreccenter.com/,regular
52418405,landuse,residential,regular
52418406,highway,cycleway,regular
52418407,bridge,yes,regular
52418407,highway,cycleway,regular
52418409,highway,cycleway,regular
52418409,name,San Tomas Aquino / Saratoga Creek Trail,regular
52420089,highway,service,regular
52420089,service,parking_aisle,regular
52420090,amenity,parking,regular
52420091,highway,service,regular
52420091,service,driveway,regular
52420092,leisure,park,regular
52420092,name,Library Field,regular
52420093,highway,service,regular
52420093,service,parking_aisle,regular
52420094,highway,service,regular
52420094,service,driveway,regular
52420096,city,Cupertino,addr
52420096,housenumber,10350,addr
52420096,postcode,95014-3202,addr
52420096,state,CA,addr
52420096,street,Torre Avenuenue,addr
52420096,building,yes,regular
52420096,height,7.0,regular
52420096,name,Community Hall,regular
52420096,website,http://www.cupertino.org/our-city/departments/recreation-and-community-services/reservations-permits/indoor-facilities/community-hall,regular
52420097,city,Cupertino,addr
52420097,housenumber,10300,addr
52420097,postcode,95014-3202,addr
52420097,state,CA,addr
52420097,street,Torre Avenuenue,addr
52420097,amenity,townhall,regular
52420097,building,yes,regular
52420097,ele,70,regular
52420097,county_name,Santa Clara,gnis
52420097,feature_id,1828754,gnis
52420097,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
52420097,reviewed,no,gnis
52420097,height,5.8,regular
52420097,name,Cupertino City Hall,regular
52420097,source,USGS Geonames,regular
52420098,highway,service,regular
52420098,service,driveway,regular
52420196,amenity,parking,regular
52420196,building,yes,regular
52420196,levels,3,building
52420196,levels:underground,3,building
52420196,fee,no,regular
52420196,parking,multi-storey,regular
52420197,amenity,parking,regular
52420197,parking,surface,regular
52429251,HFCS,Minor Arterial,regular
52429251,bicycle,yes,regular
52429251,cycleway,lane,regular
52429251,highway,tertiary,regular
52429251,lanes,2,regular
52429251,maxspeed,30 mph,regular
52429251,name,Bubb Road,regular
52429251,sidewalk,both,regular
52429251,maxspeed,sign,source
52429251,cfcc,A41,tiger
52429251,county,"Santa Clara, CA",tiger
52429251,name_base,Bubb,tiger
52429251,name_type,Rd,tiger
52429252,highway,residential,regular
52429252,name,Columbus Avenue,regular
52429252,sidewalk,both,regular
52429252,cfcc,A41,tiger
52429252,county,"Santa Clara, CA",tiger
52429252,name_base,Columbus,tiger
52429252,name_type,Ave,tiger
52429253,access,private,regular
52429253,highway,unclassified,regular
52429253,name,Dorothy Anne Way,regular
52429253,sidewalk,none,regular
52429253,cfcc,A41,tiger
52429253,county,"Santa Clara, CA",tiger
52429253,name_base,Dorothy Anne,tiger
52429253,name_type,Way,tiger
52429253,reviewed,no,tiger
52429255,highway,residential,regular
52429255,name,Belknap Drive,regular
52429255,sidewalk,both,regular
52429255,cfcc,A41,tiger
52429255,county,"Santa Clara, CA",tiger
52429255,name_type,Dr,tiger
52429256,HFCS,Minor Arterial,regular
52429256,cycleway,shared_lane,regular
52429256,highway,tertiary,regular
52429256,lanes,2,regular
52429256,maxspeed,25 mph,regular
52429256,name,Rainbow Drive,regular
52429256,sidewalk,both,regular
52429256,maxspeed,sign,source
52429256,surface,paved,regular
52429256,cfcc,A41,tiger
52429256,county,"Santa Clara, CA",tiger
52429256,name_base,Rainbow,tiger
52429256,name_type,Dr,tiger
52429257,access,private,regular
52429257,highway,service,regular
52429257,name,Rainbow Court,regular
52429257,cfcc,A41,tiger
52429257,county,"Santa Clara, CA",tiger
52429257,name_base,Rainbow,tiger
52429257,name_type,Ct,tiger
52429258,highway,residential,regular
52429258,lanes,2,regular
52429258,name,Festival Drive,regular
52429258,sidewalk,right,regular
52429258,cfcc,A41,tiger
52429258,county,"Santa Clara, CA",tiger
52429258,name_base,Festival,tiger
52429258,name_type,Dr,tiger
52462996,landuse,retail,regular
52462996,name,Stephens Plaza,regular
52494836,highway,service,regular
52494836,service,driveway,regular
52494837,highway,service,regular
52494933,amenity,veterinary,regular
52494933,building,yes,regular
52494933,name,Lawrence Pet Hospital,regular
52495021,landuse,commercial,regular
52495205,landuse,commercial,regular
52495206,highway,trunk_link,regular
52495206,lanes,1,regular
52495206,oneway,yes,regular
52495207,street,Pruneridge Avenue,destination
52495207,highway,trunk_link,regular
52495207,lanes,1,regular
52495207,oneway,yes,regular
52944983,highway,residential,regular
52944983,name,Ainsworth Drive,regular
52944983,sidewalk,both,regular
52944983,cfcc,A41,tiger
52944983,county,"Santa Clara, CA",tiger
52944983,name_base,Ainsworth,tiger
52944983,name_type,Dr,tiger
52960921,highway,residential,regular
52960921,name,Deodara Drive,regular
52960921,name_1,Deodora Drive,regular
52960921,cfcc,A41,tiger
52960921,county,"Santa Clara, CA",tiger
52960921,name_base,Deodara,tiger
52960921,name_base_1,Deodora,tiger
52960921,name_type,Dr,tiger
52960921,name_type_1,Dr,tiger
53055587,highway,residential,regular
53055587,name,Arboretum Drive,regular
53055587,county,"Santa Clara, CA",tiger
53055721,highway,residential,regular
53055721,name,Hartman Drive,regular
53055721,sidewalk,left,regular
53055721,cfcc,A41,tiger
53055721,county,"Santa Clara, CA",tiger
53055721,name_type,Dr,tiger
53055957,highway,service,regular
53055957,name,Varian Way,regular
53055957,sidewalk,none,regular
53055957,cfcc,A41,tiger
53055957,county,"Santa Clara, CA",tiger
53055957,name_base,Varian,tiger
53055957,name_type,Way,tiger
53055958,highway,service,regular
53055958,service,parking_aisle,regular
53145161,power,line,regular
53145163,power,line,regular
56158514,highway,service,regular
56158514,name,Infinite Loop,regular
56158514,oneway,yes,regular
56158514,sidewalk,right,regular
56158514,cfcc,A41,tiger
56158514,county,"Santa Clara, CA",tiger
56158514,name_base,Infinite,tiger
56158514,name_type,Loop,tiger
56158518,highway,service,regular
56158518,name,Infinite Loop,regular
56158518,oneway,yes,regular
56158518,sidewalk,right,regular
56158518,cfcc,A41,tiger
56158518,county,"Santa Clara, CA",tiger
56158518,name_base,Infinite,tiger
56158518,name_type,Loop,tiger
56159746,bicycle,no,regular
56159746,hgv,no,regular
56159746,minweight,9000 lbs,hgv
56159746,highway,motorway,regular
56159746,hov,lane,regular
56159746,lanes,3,regular
56159746,maxspeed,65 mph,regular
56159746,trailer,55 mph,maxspeed
56159746,name,West Valley Freeway,regular
56159746,lanes,left lane is hov,note
56159746,oneway,yes,regular
56159746,ref,CA 85,regular
56159746,sidewalk,none,regular
56159746,maxspeed,sign,source
56159747,bicycle,no,regular
56159747,bridge,yes,regular
56159747,hgv,designated,regular
56159747,national_network,yes,hgv
56159747,highway,motorway,regular
56159747,hov,lane,regular
56159747,lanes,3,regular
56159747,layer,1,regular
56159747,maxspeed,65 mph,regular
56159747,trailer,55 mph,maxspeed
56159747,name,West Valley Freeway,regular
56159747,lanes,left lane is hov,note
56159747,oneway,yes,regular
56159747,ref,CA 85,regular
56159747,sidewalk,none,regular
56159747,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
56159747,maxspeed,sign,source
56159748,bicycle,no,regular
56159748,hgv,no,regular
56159748,minweight,9000 lbs,hgv
56159748,highway,motorway,regular
56159748,hov,lane,regular
56159748,lanes,3,regular
56159748,maxspeed,65 mph,regular
56159748,trailer,55 mph,maxspeed
56159748,name,West Valley Freeway,regular
56159748,lanes,left lane is hov,note
56159748,oneway,yes,regular
56159748,ref,CA 85,regular
56159748,sidewalk,none,regular
56159748,maxspeed,sign,source
56159748,county,"Santa Clara, CA",tiger
56159748,name_base,West Valley,tiger
56159748,name_base_1,State Highway 85,tiger
56159748,name_type,Fwy,tiger
56159749,bicycle,no,regular
56159749,bridge,yes,regular
56159749,hgv,no,regular
56159749,minweight,9000 lbs,hgv
56159749,highway,motorway,regular
56159749,hov,lane,regular
56159749,lanes,3,regular
56159749,layer,1,regular
56159749,maxspeed,65 mph,regular
56159749,trailer,55 mph,maxspeed
56159749,name,West Valley Freeway,regular
56159749,lanes,left lane is hov,note
56159749,oneway,yes,regular
56159749,ref,CA 85,regular
56159749,sidewalk,none,regular
56159749,maxspeed,sign,source
56159749,county,"Santa Clara, CA",tiger
56159749,name_base,West Valley,tiger
56159749,name_base_1,State Highway 85,tiger
56159749,name_type,Fwy,tiger
60725414,cycleway,lane,regular
60725414,highway,secondary,regular
60725414,maxspeed,35 mph,regular
60725414,name,Williams Road,regular
60725414,maxspeed,sign,source
60725414,surface,asphalt,regular
60725414,county,"Santa Clara, CA",tiger
60725414,name_base,Williams,tiger
60725414,name_type,Rd,tiger
61238353,access,no,regular
61238353,highway,service,regular
61238353,name,Vallco Parkway,regular
61238354,amenity,parking,regular
61238354,parking,multi-storey,regular
61238355,amenity,parking,regular
61238355,parking,multi-storey,regular
61238356,amenity,parking,regular
61238356,parking,surface,regular
61238357,amenity,parking,regular
61238357,parking,surface,regular
61238358,access,no,regular
61238358,highway,service,regular
61238358,name,Vallco Parkway,regular
61238358,oneway,yes,regular
61238358,cfcc,A41,tiger
61238358,county,"Santa Clara, CA",tiger
61238358,name_base,Vallco,tiger
61238358,name_type,Pky,tiger
61238358,tunnel,yes,regular
61238359,highway,service,regular
63523014,cycleway,lane,regular
63523014,highway,primary,regular
63523014,lanes,2,regular
63523014,name,Wolfe Road,regular
63523014,oneway,yes,regular
63523014,sidewalk,right,regular
63523015,right,lane,cycleway
63523015,highway,primary,regular
63523015,lanes,2,regular
63523015,name,Wolfe Road,regular
63523015,oneway,yes,regular
63523015,sidewalk,right,regular
63523016,right,shared_lane,cycleway
63523016,highway,secondary,regular
63523016,lanes,2,regular
63523016,name,Miller Avenue,regular
63523016,oneway,yes,regular
63523016,sidewalk,right,regular
63523016,county,"Santa Clara, CA",tiger
63523016,name_base,Miller,tiger
63523016,name_type,Ave,tiger
63523017,highway,secondary,regular
63523017,name,Miller Avenue,regular
63523017,sidewalk,both,regular
63523017,cfcc,A41,tiger
63523017,county,"Santa Clara, CA",tiger
63523017,name_base,Miller,tiger
63523017,name_type,Ave,tiger
64833529,HFCS,Minor Arterial,regular
64833529,cycleway,lane,regular
64833529,highway,secondary,regular
64833529,lanes,5,regular
64833529,backward,3,lanes
64833529,forward,2,lanes
64833529,maxspeed,35 mph,regular
64833529,name,South Stelling Road,regular
64833529,sidewalk,both,regular
64833529,maxspeed,sign,source
64833529,cfcc,A41,tiger
64833529,county,"Santa Clara, CA",tiger
64833529,name_base,Stelling,tiger
64833529,name_direction_prefix,S,tiger
64833529,name_type,Rd,tiger
64833529,lanes:backward,left|none|none,turn
71055770,foot,yes,regular
71055770,highway,cycleway,regular
71055770,source,bing,regular
78118792,abutters,industrial,regular
78118792,bicycle,yes,regular
78118792,cycleway,lane,regular
78118792,highway,tertiary,regular
78118792,lanes,3,regular
78118792,backward,2,lanes
78118792,forward,1,lanes
78118792,name,North Tantau Avenue,regular
78118792,sidewalk,both,regular
78118792,cfcc,A41,tiger
78118792,county,"Santa Clara, CA",tiger
78118792,name_base,Tantau,tiger
78118792,name_direction_prefix,N,tiger
78118792,name_type,Ave,tiger
78118814,HFCS,Collector,regular
78118814,cycleway,shared_lane,regular
78118814,highway,tertiary,regular
78118814,maxspeed,25 mph,regular
78118814,name,South Tantau Avenue,regular
78118814,sidewalk,both,regular
78118814,cfcc,A41,tiger
78118814,county,"Santa Clara, CA",tiger
78118814,name_base,Tantau,tiger
78118814,name_type,Ave,tiger
78135426,cycleway,lane,regular
78135426,highway,secondary,regular
78135426,lanes,3,regular
78135426,maxspeed,35 mph,regular
78135426,name,Pruneridge Avenue,regular
78135426,surface,asphalt,regular
78135426,cfcc,A41,tiger
78135426,county,"Santa Clara, CA",tiger
78135426,name_base,Pruneridge,tiger
78135426,name_type,Ave,tiger
78135426,lanes:both_ways,left,turn
78135865,cycleway,shared_lane,regular
78135865,highway,unclassified,regular
78135865,maxspeed,25 mph,regular
78135865,name,Bandley Drive,regular
78135865,sidewalk,both,regular
78135865,cfcc,A41,tiger
78135865,county,"Santa Clara, CA",tiger
78135865,name_base,Bandley,tiger
78135865,name_type,Dr,tiger
78135865,reviewed,no,tiger
78135867,cycleway,lane,regular
78135867,highway,primary,regular
78135867,maxspeed,35 mph,regular
78135867,name,Stevens Creek Boulevard,regular
78135867,oneway,yes,regular
78135867,sidewalk,right,regular
78135867,maxspeed,survey,source
78135867,cfcc,A41,tiger
78135867,county,"Santa Clara, CA",tiger
78135867,name_base,Stevens Creek,tiger
78135867,name_type,Blvd,tiger
78135868,HFCS,Principal Arterial,regular
78135868,right,lane,cycleway
78135868,highway,primary,regular
78135868,lanes,3,regular
78135868,maxspeed,35 mph,regular
78135868,name,Stevens Creek Boulevard,regular
78135868,oneway,yes,regular
78135868,sidewalk,right,regular
78135868,maxspeed,sign,source
78135868,cfcc,A41,tiger
78135868,county,"Santa Clara, CA",tiger
78135868,name_base,Stevens Creek,tiger
78135868,name_type,Blvd,tiger
78135875,HFCS,Principal Arterial,regular
78135875,cycleway,lane,regular
78135875,highway,secondary,regular
78135875,lanes,2,regular
78135875,maxspeed,40 mph,regular
78135875,name,North Foothill Boulevard,regular
78135875,oneway,yes,regular
78135875,sidewalk,right,regular
78291774,cycleway,lane,regular
78291774,highway,secondary,regular
78291774,lanes,2,regular
78291774,maxspeed,40 mph,regular
78291774,name,North Foothill Boulevard,regular
78291774,oneway,yes,regular
78291774,sidewalk,right,regular
78291774,surface,asphalt,regular
81109460,highway,residential,regular
81109460,name,Madera Drive,regular
81109460,sidewalk,none,regular
81109460,cfcc,A41,tiger
81109460,county,"Santa Clara, CA",tiger
81109460,name_base,Madera,tiger
81109460,name_type,Dr,tiger
81109460,reviewed,no,tiger
86975280,cycleway,shared_lane,regular
86975280,highway,residential,regular
86975280,lanes,2,regular
86975280,name,North Portal Avenue,regular
86975280,sidewalk,both,regular
86975280,surface,asphalt,regular
86975280,cfcc,A41,tiger
86975280,county,"Santa Clara, CA",tiger
86975280,name_base,Portal,tiger
86975280,name_direction_prefix,N,tiger
86975280,name_type,Ave,tiger
90286462,name,Vasona Branch,regular
90286462,railway,abandoned,regular
90286462,source,http://www.abandonedrails.com/Vasona_Branch,regular
91856725,bridge,yes,regular
91856725,highway,motorway_link,regular
91856725,layer,1,regular
91856725,oneway,yes,regular
91856725,sidewalk,none,regular
91856734,highway,motorway_link,regular
91856734,oneway,yes,regular
91856734,sidewalk,none,regular
95264953,bicycle,no,regular
95264953,hgv,no,regular
95264953,minweight,9000 lbs,hgv
95264953,highway,motorway,regular
95264953,hov,lane,regular
95264953,lanes,3,regular
95264953,maxspeed,65 mph,regular
95264953,trailer,55 mph,maxspeed
95264953,name,West Valley Freeway,regular
95264953,lanes,left lane is hov,note
95264953,oneway,yes,regular
95264953,ref,CA 85,regular
95264953,sidewalk,none,regular
95264953,maxspeed,sign,source
95354668,highway,service,regular
95354668,service,parking_aisle,regular
